EventDate,VenueCity,VenueState,PostalCode,EventType,RSVPS,Official,formattedZipcode,region
9/28/2015 22:30:00,Hampton,NH,3842,Volunteer meeting to get organized or learn more,2,yes,03842,nh
9/27/2015 16:00:00,Salem,NH,3079,Canvass,0,yes,03079,nh
9/27/2015 17:00:00,Nashua,NH,3060,Canvass,0,yes,03060,boston
9/26/2015 15:30:00,Nashua,NH,3060,Canvass,0,yes,03060,boston
10/14/2015 0:00:00,Astoria,NY,11103,Debate Watch Parties (October 13),117,no,11103,newyork
10/6/2015 22:00:00,Seattle,WA,98102,Volunteer meeting to get organized or learn more,5,no,98102,seattle
10/20/2015 23:30:00,Kenosha,WI,53140,Volunteer meeting to get organized or learn more,10,no,53140,racine
9/30/2015 13:45:00,Montclair,NJ,7042,"Volunteer activity (flyering, calling, walking, etc)",3,no,07042,newyork
10/14/2015 0:00:00,Richmond,VA,23225,Debate Watch Parties (October 13),16,no,23225,richmond
10/13/2015 23:00:00,Austin,TX,78704,Debate Watch Parties (October 13),5,no,78704,austin
10/14/2015 0:00:00,Stoneham,MA,2180,Debate Watch Parties (October 13),2,no,02180,boston
10/4/2015 17:00:00,Sarasota,FL,34232,Volunteer meeting to get organized or learn more,3,no,34232,sarasota
9/30/2015 20:00:00,Ann Arbor,MI,48104,Volunteer meeting to get organized or learn more,11,no,48104,annarbor
10/8/2015 22:30:00,Salt Lake City,UT,84111,"Volunteer activity (flyering, calling, walking, etc)",3,no,84111,saltlakecity
10/1/2015 22:30:00,Salt Lake City,UT,84111,"Volunteer activity (flyering, calling, walking, etc)",1,no,84111,saltlakecity
10/14/2015 0:00:00,Saint Joseph,MO,64501,Debate Watch Parties (October 13),2,no,64501,stjoseph
10/14/2015 0:30:00,Concord,MA,1742,Debate Watch Parties (October 13),19,no,01742,boston
10/14/2015 0:00:00,San Antonio,TX,78212,Debate Watch Parties (October 13),6,no,78212,sanantonio
10/14/2015 0:00:00,Missoula,MT,59801,Debate Watch Parties (October 13),44,no,59801,missoula
10/13/2015 23:30:00,Chicago,IL,60641,Debate Watch Parties (October 13),6,no,60641,chicago
10/13/2015 22:30:00,Willimantic,CT,6226,Debate Watch Parties (October 13),13,no,06226,newlondon
9/27/2015 18:06:00,Columbus,OH,43209,Registering Voters,0,no,43209,columbus
10/14/2015 0:30:00,Berwyn,IL,60402,Debate Watch Parties (October 13),28,no,60402,chicago
9/27/2015 17:00:00,Raleigh,NC,27601,"Volunteer activity (flyering, calling, walking, etc)",0,no,27601,raleigh
10/14/2015 0:15:00,Athens,OH,45701,Debate Watch Parties (October 13),41,no,45701,parkersburg
10/14/2015 21:00:00,Miami,FL,33128,"Volunteer activity (flyering, calling, walking, etc)",4,no,33128,miami
9/26/2015 22:00:00,Seattle,WA,98105,"Volunteer activity (flyering, calling, walking, etc)",0,no,98105,seattle
10/10/2015 22:00:00,Green Bay,WI,54303,Volunteer meeting to get organized or learn more,2,no,54303,greenbay
10/13/2015 23:30:00,Ann Arbor,MI,48108,Debate Watch Parties (October 13),9,no,48108,annarbor
10/10/2015 16:00:00,Mountain View,AR,72560,"Volunteer activity (flyering, calling, walking, etc)",0,no,72560,littlerock
10/3/2015 16:00:00,Mountain View,AR,72560,"Volunteer activity (flyering, calling, walking, etc)",0,no,72560,littlerock
10/15/2015 14:00:00,Mountain View,AR,72560,Registering Voters,0,no,72560,littlerock
10/8/2015 14:00:00,Mountain View,AR,72560,Registering Voters,0,no,72560,littlerock
10/8/2015 22:15:00,Gainesville,FL,32609,Volunteer meeting to get organized or learn more,3,no,32609,gainesville
10/1/2015 14:00:00,Mountain View,AR,72560,Registering Voters,0,no,72560,littlerock
10/6/2015 0:30:00,Bozeman,MT,59715,Volunteer meeting to get organized or learn more,3,no,59715,bozeman
10/13/2015 23:30:00,Somerville,MA,2143,Debate Watch Parties (October 13),14,no,02143,boston
10/13/2015 23:00:00,Dayton,OH,45402,Debate Watch Parties (October 13),62,no,45402,dayton
10/14/2015 0:15:00,Whitingham,VT,5361,Debate Watch Parties (October 13),7,no,05361,westernmass
9/25/2015 16:00:00,Winterset,IA,50273,"Volunteer activity (flyering, calling, walking, etc)",0,no,50273,desmoines
10/14/2015 0:00:00,Baltimore,MD,21212,Debate Watch Parties (October 13),11,no,21212,baltimore
10/14/2015 0:00:00,Austin,TX,78741,Debate Watch Parties (October 13),6,no,78741,austin
10/13/2015 23:30:00,Tucson,AZ,85719,Debate Watch Parties (October 13),18,no,85719,tucson
10/13/2015 23:00:00,Miami,FL,33132,Debate Watch Parties (October 13),15,no,33132,miami
10/14/2015 0:00:00,Jacksonville,FL,32204,Debate Watch Parties (October 13),23,no,32204,jacksonville
10/14/2015 0:00:00,Manchester,NH,3104,Debate Watch Parties (October 13),15,no,03104,nh
10/4/2015 17:00:00,New York,NY,10040,Registering Voters,2,no,10040,newyork
10/27/2015 21:07:00,Joplin,MO,64801,Volunteer meeting to get organized or learn more,4,no,64801,joplin
10/14/2015 0:00:00,Augusta,ME,4330,Debate Watch Parties (October 13),14,no,04330,maine
10/13/2015 23:30:00,Greensboro,NC,27410,Debate Watch Parties (October 13),18,no,27410,greensboro
10/14/2015 0:00:00,Tampa,FL,33614,Debate Watch Parties (October 13),2,no,33614,tampa
10/7/2015 22:00:00,Greensboro,NC,27403,Volunteer meeting to get organized or learn more,1,no,27403,greensboro
10/14/2015 0:00:00,Erlanger,KY,41018,Debate Watch Parties (October 13),6,no,41018,cincinnati
10/24/2015 13:00:00,Sarasota,FL,34236,"Volunteer activity (flyering, calling, walking, etc)",0,no,34236,sarasota
10/17/2015 13:00:00,Sarasota,FL,34236,"Volunteer activity (flyering, calling, walking, etc)",0,no,34236,sarasota
10/3/2015 13:00:00,Sarasota,FL,34236,"Volunteer activity (flyering, calling, walking, etc)",0,no,34236,sarasota
10/23/2015 1:00:00,Monroe,WA,98272,Debate Watch Parties (October 13),3,no,98272,seattle
10/6/2015 23:00:00,Beltsville,MD,20705,Volunteer meeting to get organized or learn more,8,no,20705,washingtondc
10/13/2015 23:00:00,Wichita,KS,67203,Debate Watch Parties (October 13),28,no,67203,wichita
10/14/2015 0:30:00,Vacaville,CA,95688,Debate Watch Parties (October 13),15,no,95688,sacramento
10/13/2015 23:30:00,Washington,DC,20016,Debate Watch Parties (October 13),12,no,20016,washingtondc
10/14/2015 0:00:00,Madison,WI,53703,Debate Watch Parties (October 13),23,no,53703,madison
10/13/2015 23:00:00,Flint,MI,48532,Debate Watch Parties (October 13),56,no,48532,flint
10/14/2015 1:00:00,San Diego,CA,92115,Debate Watch Parties (October 13),6,no,92115,sandiego
10/3/2015 16:00:00,Centreville,VA,20121,"Volunteer activity (flyering, calling, walking, etc)",1,no,20121,washingtondc
10/4/2015 15:00:00,New Brunswick,NJ,8901,"Volunteer activity (flyering, calling, walking, etc)",14,no,08901,cnj
10/14/2015 0:00:00,Plymouth,MI,48170,Debate Watch Parties (October 13),14,no,48170,annarbor
10/14/2015 0:00:00,Thomas,WV,26292,Debate Watch Parties (October 13),6,no,26292,morgantown
9/26/2015 15:00:00,Atlanta,GA,30317,"Volunteer activity (flyering, calling, walking, etc)",0,no,30317,atlanta
9/27/2015 17:00:00,Atlanta,GA,30307,"Volunteer activity (flyering, calling, walking, etc)",0,no,30307,atlanta
9/26/2015 0:00:00,Dallas,TX,75215,Volunteer meeting to get organized or learn more,0,no,75215,dallas
10/15/2015 0:00:00,Berkeley,CA,94705,"Volunteer activity (flyering, calling, walking, etc)",4,no,94705,sfbay
10/14/2015 0:00:00,Montclair,NJ,7043,Debate Watch Parties (October 13),0,no,07043,newyork
10/23/2015 14:15:00,Harrisonburg,VA,22801,"Volunteer activity (flyering, calling, walking, etc)",4,no,22801,harrisonburg
10/3/2015 15:00:00,Brooklyn,NY,11210,"Volunteer activity (flyering, calling, walking, etc)",1,no,11210,newyork
10/14/2015 0:00:00,Seattle,WA,98104,Debate Watch Parties (October 13),45,no,98104,seattle
10/14/2015 0:00:00,Brooklyn,NY,11215,Debate Watch Parties (October 13),32,no,11215,newyork
10/14/2015 0:30:00,Kirkland,WA,98033,Debate Watch Parties (October 13),6,no,98033,seattle
10/13/2015 23:30:00,Ridley Park,PA,19078,Debate Watch Parties (October 13),6,no,19078,philadelphia
10/14/2015 0:00:00,Westlake,OH,44140,Debate Watch Parties (October 13),26,no,44140,cleveland
10/20/2015 22:30:00,Memphis,TN,38103,Registering Voters,7,no,38103,memphis
10/6/2015 22:30:00,Bay Village,OH,44140,Volunteer meeting to get organized or learn more,6,no,44140,cleveland
10/14/2015 0:30:00,San Anselmo,CA,94960,Debate Watch Parties (October 13),17,no,94960,sfbay
10/14/2015 0:00:00,Shelton,WA,98584,Debate Watch Parties (October 13),11,no,98584,olympic
9/29/2015 21:30:00,New York,NY,10025,"Volunteer activity (flyering, calling, walking, etc)",0,no,10025,newyork
10/14/2015 0:00:00,Pine Grove Mills,PA,16868,Debate Watch Parties (October 13),4,no,16868,pennstate
10/10/2015 16:00:00,Frederick,MD,21701,"Volunteer activity (flyering, calling, walking, etc)",9,no,21701,frederick
10/4/2015 19:00:00,Santa Fe,NM,87501,Volunteer meeting to get organized or learn more,3,no,87501,santafe
10/14/2015 0:00:00,Ashland,OR,97520,Debate Watch Parties (October 13),21,no,97520,medford
10/14/2015 0:00:00,Highland,IN,46322,Debate Watch Parties (October 13),21,no,46322,chicago
10/14/2015 1:00:00,Los Angeles,CA,90019,Debate Watch Parties (October 13),12,no,90019,losangeles
10/14/2015 0:00:00,Pittsburgh,PA,15203,Debate Watch Parties (October 13),0,no,15203,pittsburgh
10/1/2015 21:00:00,Portland,ME,4101,Debate Watch Parties (October 13),0,no,04101,maine
10/10/2015 18:00:00,San Jose,CA,95123,"Volunteer activity (flyering, calling, walking, etc)",1,no,95123,monterey
10/4/2015 16:00:00,San Jose,CA,95123,"Volunteer activity (flyering, calling, walking, etc)",3,no,95123,monterey
10/10/2015 22:00:00,Reno,NV,89509,"Volunteer activity (flyering, calling, walking, etc)",9,no,89509,reno
9/27/2015 17:00:00,Venice,CA,90291,"Volunteer activity (flyering, calling, walking, etc)",3,no,90291,losangeles
10/10/2015 20:00:00,Reno,NV,89509,Volunteer meeting to get organized or learn more,18,no,89509,reno
10/13/2015 23:00:00,Norwalk,CT,6854,Debate Watch Parties (October 13),17,no,06854,newhaven
9/26/2015 13:00:00,Silver Spring,MD,20910,"Volunteer activity (flyering, calling, walking, etc)",1,no,20910,washingtondc
9/27/2015 13:00:00,Chicago,IL,60618,"Volunteer activity (flyering, calling, walking, etc)",3,no,60618,chicago
10/14/2015 0:00:00,Auburn,AL,36830,Debate Watch Parties (October 13),36,no,36830,auburn
9/26/2015 17:00:00,Chicago,IL,60615,"Volunteer activity (flyering, calling, walking, etc)",0,no,60615,chicago
9/26/2015 16:00:00,Port Jefferson,NY,11777,Registering Voters,3,no,11777,longisland
10/13/2015 23:30:00,Paradise,CA,95969,Debate Watch Parties (October 13),20,no,95969,chico
10/31/2015 0:00:00,Brooklyn,NY,11206,Volunteer meeting to get organized or learn more,6,no,11206,newyork
10/14/2015 0:00:00,Hillsboro,OR,97124,Debate Watch Parties (October 13),89,no,97124,portland
10/13/2015 23:30:00,Jonesborough,TN,37659,Debate Watch Parties (October 13),8,no,37659,tricities
9/30/2015 23:00:00,Rockford,IL,61107,Volunteer meeting to get organized or learn more,2,no,61107,rockford
10/14/2015 0:00:00,Chicago,IL,60657,Debate Watch Parties (October 13),15,no,60657,chicago
10/9/2015 0:00:00,Bellingham,WA,98225,"Volunteer activity (flyering, calling, walking, etc)",7,no,98225,bellingham
10/14/2015 0:30:00,Madison,VA,22727,Debate Watch Parties (October 13),9,no,22727,charlottesville
9/27/2015 17:00:00,New York,NY,10040,Registering Voters,8,no,10040,newyork
10/13/2015 23:30:00,Longmont,CO,80503,Debate Watch Parties (October 13),6,no,80503,boulder
10/13/2015 23:00:00,Marion,IA,52302,Debate Watch Parties (October 13),23,yes,52302,cedarrapids
9/29/2015 16:00:00,Indianapolis,IN,46204,Volunteer meeting to get organized or learn more,1,no,46204,indianapolis
9/27/2015 20:00:00,Ann Arbor,MI,48104,Volunteer meeting to get organized or learn more,6,no,48104,annarbor
10/13/2015 23:45:00,Tucson,AZ,85749,Debate Watch Parties (October 13),13,no,85749,tucson
10/14/2015 0:00:00,Potsdam,NY,13676,Debate Watch Parties (October 13),28,no,13676,potsdam
10/19/2015 22:00:00,Hillsboro,OR,97124,Volunteer meeting to get organized or learn more,5,no,97124,portland
9/26/2015 14:00:00,Wheaton,IL,60187,"Volunteer activity (flyering, calling, walking, etc)",2,no,60187,chicago
9/27/2015 16:00:00,Jamaica,NY,11432,"Volunteer activity (flyering, calling, walking, etc)",1,no,11432,newyork
9/26/2015 17:00:00,Grand Rapids,MI,49503,"Volunteer activity (flyering, calling, walking, etc)",0,no,49503,grandrapids
10/10/2015 22:00:00,Norman,OK,73069,"Volunteer activity (flyering, calling, walking, etc)",1,no,73069,oklahomacity
10/14/2015 0:30:00,Alcoa,TN,37701,Debate Watch Parties (October 13),9,no,37701,knoxville
10/3/2015 14:00:00,Norman,OK,73071,"Volunteer activity (flyering, calling, walking, etc)",1,no,73071,oklahomacity
10/10/2015 16:00:00,Hillsboro,OR,97124,Volunteer meeting to get organized or learn more,2,no,97124,portland
9/28/2015 22:00:00,Elkhart,IN,46516,Volunteer meeting to get organized or learn more,3,no,46516,southbend
10/13/2015 23:00:00,Sterling,VA,20164,Debate Watch Parties (October 13),6,no,20164,washingtondc
10/13/2015 23:30:00,Saint Clairsville,OH,43950,Debate Watch Parties (October 13),7,no,43950,wheeling
10/13/2015 23:30:00,Mobile,AL,36602,Debate Watch Parties (October 13),21,no,36602,mobile
10/14/2015 0:10:00,Cleveland,OH,44106,Debate Watch Parties (October 13),49,no,44106,cleveland
9/27/2015 15:00:00,Brooklyn,NY,11231,Registering Voters,1,no,11231,newyork
10/14/2015 0:30:00,Charlotte,NC,28227,Debate Watch Parties (October 13),0,no,28227,charlotte
10/13/2015 23:00:00,New York,NY,10003,Debate Watch Parties (October 13),31,no,10003,newyork
10/13/2015 23:00:00,Stanford,KY,40484,Debate Watch Parties (October 13),2,no,40484,lexington
10/13/2015 23:00:00,Columbus,OH,43201,Debate Watch Parties (October 13),49,no,43201,columbus
10/14/2015 0:00:00,Arcata,CA,95521,Debate Watch Parties (October 13),11,no,95521,humboldt
10/14/2015 0:00:00,Massena,NY,13662,Debate Watch Parties (October 13),5,no,13662,potsdam
10/3/2015 17:30:00,Chicago,IL,60622,"Volunteer activity (flyering, calling, walking, etc)",14,no,60622,chicago
10/14/2015 0:00:00,Fort Myers,FL,33905,Debate Watch Parties (October 13),8,no,33905,fortmyers
10/14/2015 0:30:00,Saint Albans,WV,25177,Debate Watch Parties (October 13),6,no,25177,charlestonwv
10/24/2015 14:00:00,New York,NY,10026,"Volunteer activity (flyering, calling, walking, etc)",2,no,10026,newyork
10/17/2015 14:00:00,New York,NY,10026,"Volunteer activity (flyering, calling, walking, etc)",1,no,10026,newyork
10/10/2015 14:00:00,New York,NY,10026,"Volunteer activity (flyering, calling, walking, etc)",2,no,10026,newyork
10/3/2015 14:00:00,New York,NY,10026,"Volunteer activity (flyering, calling, walking, etc)",4,no,10026,newyork
9/30/2015 22:00:00,Decatur,GA,30030,Volunteer meeting to get organized or learn more,2,no,30030,atlanta
10/4/2015 13:00:00,New York,NY,10003,"Volunteer activity (flyering, calling, walking, etc)",8,no,10003,newyork
10/1/2015 21:00:00,New York,NY,10026,"Volunteer activity (flyering, calling, walking, etc)",1,no,10026,newyork
9/24/2015 20:00:00,New York,NY,10021,Volunteer meeting to get organized or learn more,4,no,10021,newyork
9/28/2015 21:00:00,New York,NY,10026,"Volunteer activity (flyering, calling, walking, etc)",2,no,10026,newyork
10/3/2015 15:00:00,Bethesda,MD,20814,"Volunteer activity (flyering, calling, walking, etc)",0,no,20814,washingtondc
10/9/2015 23:00:00,Kokomo,IN,46901,Volunteer meeting to get organized or learn more,4,no,46901,kokomo
9/26/2015 19:00:00,Arlington,MA,2476,"Volunteer activity (flyering, calling, walking, etc)",4,no,02476,boston
10/14/2015 0:00:00,Greenfield,MA,1301,Debate Watch Parties (October 13),9,no,01301,westernmass
10/13/2015 23:00:00,Lamoni,IA,50140,Debate Watch Parties (October 13),8,no,50140,desmoines
9/26/2015 12:00:00,Huntsville,AL,35805,"Volunteer activity (flyering, calling, walking, etc)",4,no,35805,huntsville
10/13/2015 23:30:00,Millis,MA,2054,Debate Watch Parties (October 13),7,no,02054,boston
10/13/2015 23:10:00,Luray,VA,22835,Debate Watch Parties (October 13),8,no,22835,harrisonburg
10/14/2015 0:30:00,Granada Hills,CA,91344,Debate Watch Parties (October 13),15,no,91344,losangeles
10/14/2015 0:00:00,Oreland,PA,19075,Debate Watch Parties (October 13),19,no,19075,philadelphia
11/7/2015 23:00:00,Columbia,MO,65201,Volunteer meeting to get organized or learn more,1,no,65201,columbiamo
10/13/2015 23:30:00,Columbia,MO,65201,Debate Watch Parties (October 13),99,no,65201,columbiamo
10/14/2015 0:00:00,Lititz,PA,17543,Debate Watch Parties (October 13),86,no,17543,lancaster
10/14/2015 0:00:00,Fremont,NH,3044,Debate Watch Parties (October 13),11,no,03044,nh
10/7/2015 22:30:00,Lakewood,OH,44107,"Volunteer activity (flyering, calling, walking, etc)",10,no,44107,cleveland
10/13/2015 23:45:00,Asheville,NC,28806,Debate Watch Parties (October 13),0,no,28806,asheville
10/13/2015 23:30:00,Brooksville,FL,34601,Debate Watch Parties (October 13),12,no,34601,ocala
10/1/2015 22:00:00,Smartsville,CA,95945,Debate Watch Parties (October 13),0,no,95945,goldcountry
10/13/2015 23:00:00,Panama,CA,90007,Debate Watch Parties (October 13),3,no,90007,losangeles
9/26/2015 12:00:00,Staten Island,NY,10301,"Volunteer activity (flyering, calling, walking, etc)",2,no,10301,newyork
10/14/2015 0:00:00,Rawlins,WY,82301,Debate Watch Parties (October 13),2,no,82301,wyoming
10/1/2015 16:00:00,Atlanta,GA,30303,"Volunteer activity (flyering, calling, walking, etc)",14,no,30303,atlanta
9/26/2015 14:00:00,Brooklyn,NY,11215,"Volunteer activity (flyering, calling, walking, etc)",0,no,11215,newyork
9/26/2015 13:00:00,Edwardsville,IL,62025,"Volunteer activity (flyering, calling, walking, etc)",0,no,62025,stlouis
10/16/2015 22:30:00,Worcester,MA,1605,Volunteer meeting to get organized or learn more,4,no,01605,worcester
10/14/2015 0:00:00,Chicago,IL,60613,Debate Watch Parties (October 13),3,no,60613,chicago
10/1/2015 0:00:00,Houston,TX,77069,Volunteer meeting to get organized or learn more,3,no,77069,houston
10/13/2015 23:00:00,Chicago,IL,60618,Debate Watch Parties (October 13),58,no,60618,chicago
10/13/2015 22:00:00,Wenatchee,WA,98801,Debate Watch Parties (October 13),1,no,98801,wenatchee
10/10/2015 15:00:00,Huntsville,AL,35801,"Volunteer activity (flyering, calling, walking, etc)",4,no,35801,huntsville
9/29/2015 0:00:00,Nashville,TN,37206,Volunteer meeting to get organized or learn more,11,no,37206,nashville
9/30/2015 20:07:00,Tallahassee,FL,32303,"Volunteer activity (flyering, calling, walking, etc)",2,no,32303,tallahassee
9/28/2015 0:00:00,Santa Cruz,CA,95060,"Volunteer activity (flyering, calling, walking, etc)",6,no,95060,monterey
10/1/2015 23:00:00,Swannanoa,NC,28778,Volunteer meeting to get organized or learn more,6,no,28778,asheville
10/13/2015 23:00:00,New Port Richey,FL,34655,Debate Watch Parties (October 13),12,no,34655,tampa
9/26/2015 13:00:00,Hudson,NY,12534,"Volunteer activity (flyering, calling, walking, etc)",0,no,12534,albany
